tweet,gpt_label,confidence
"""I only be with older men cause they're more mature""

That supposed to fool us bitch?",offensive_language,0.8
"""I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand.""",offensive_language,0.8
"""I said i don't like it, it tastes like wolf pussy"" 
""what? How do you even know what that tastes like""",offensive_language,0.9
"""I taught myself how to eat pussy, and cut my own hair""
""I taught myself how to eat pussy hair""&#128514;
Name the movie &#128514;",offensive_language,0.8
"""I used to dress up like a cop too.""
""Oh really?""
""Yeah...right after 9/11...mad pussy.""
""Really?""
""Yes...I'll NEVER FORGET.""",offensive_language,0.8
"""I went to jail for a flock, &amp; came home wit a strike.. You went to jail as a bitch, came home as a dike""- @YG",offensive_language,0.8
"""I will fuck u where u stand"". ""U dizzy bitch"". Two unique &amp; separate phrases I overheard a relative saying when I was younger.",offensive_language,0.8
"""I woke up like thi-"" bitch go back to bed",offensive_language,0.8
"""I would rather you call me bitch than sir"" -my manager",offensive_language,0.8
"""I'll beat on that pussy so hard""",offensive_language,0.9
"""I'll slit your throat-neck"" http://t.co/ChFFSDeDdd",hate_speech,0.9
"""I'm a funky ass honkey."" - @jtimberlake 's shout out to @macklemore tonight before ""Cabaret"" &#128514; #JT2020Tour",offensive_language,0.8
"""I'm comparing KFC to the pussy"" @MaxOn_MaxOff5",offensive_language,0.8
"""I'm downloading you a new personality and ordering you a new face! You bitch.. I love you.. Goddamn it!"" -Axl Rose yelling at his sex robot",offensive_language,0.8
"""I'm feelin like Malcolm in the middle, these bitches surround me they can't miss em""",offensive_language,0.8
"""I'm gonna piss on your dimple @SoNi99a_: Stop wasting prayers on trash teams lol""",offensive_language,0.9
"""I'm probably your main bitch chocolate dipped cinnamon apple""",offensive_language,0.8
"""I'm sick of his shit man @JonnieSantana: Sit his bitch ass, I'm fed up bro RT ""@80sbaby4life: Geno threw yet another pick smh""""",offensive_language,0.8
"""I'm sorry I fucked yo bitch... But she really dig a nigga"" @KingL",offensive_language,0.85
"""IBS"" irritable bitch syndrome.",offensive_language,0.8
"""If you love her then hide yo bitch so you'll keep shorty.""
@wizkhalifa",offensive_language,0.8
"""If you talk back to me you ain't getting no pussy.""
Me: http://t.co/vgnwcFgvSJ",offensive_language,0.8
"""If you're a bad bitch put your hands up high"" 
Every girl in the room starts waving there hands around.",offensive_language,0.8
"""Imma tie that bitch up in the basement and donkey-fuck her ass for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct",hate_speech,0.9
"""In My Mind""
Gotta be the dumb hoe anthem...",offensive_language,0.8
"""Is that an albino Mexican?""
""No dad, he's Asian.""",offensive_language,0.8
"""It takes a true directioner to accept Larry"" You know what bitch its fans like you that make the boys cry. #ThankYouPaulForConfirmingLarry",offensive_language,0.8
"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind bitch. We know ur husband cheated on u. Ramona is dumb!!!",offensive_language,0.8
"""It's never too late to tag a bitch.""- @CyFyre",offensive_language,0.8
"""It's the dykes"" -hunter dyke with a dyke http://t.co/LGtw3AWMeh",offensive_language,0.8
"""Julia Roberts, you're a ho"" @LaurenGardner8 #NottingHill",offensive_language,0.8
"""Just follow the yellow brick twitter.""",neutral,0.9
"""LMFAOOOOOOOOOOOOOOOOOO @bb_brooks: If your pussy is good but my mama don&#8217;t like you? Guess who gotta go&#8230;&#8230;&#8230;..my mama.""",offensive_language,0.8
"""LOL, cripple!"" - Wendy Davis. RT @MailOnline: Scientists create remote-controlled chick to study shy penguins http://t.co/mT3B09Slod",offensive_language,0.8
"""Let's do nips ahoy and spank me maybe""",offensive_language,0.8
"""Let's kill cracker babies!"". WTF did I just hear???????? WOW.",hate_speech,0.9
"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?""",offensive_language,0.8
"""Lmao @BlackBeauty515: &#128514;&#128514; RT @80sbaby4life: Pound cake look like pussy &#128514; http://t.co/UFYwCC9xCI""",offensive_language,0.9
"""Lmao @SWILLA_LO: The d.rose adidas are lighter than my phone .... Shit is retarded""",offensive_language,0.8
"""Mam, Ren&#233;e doet in haar rol net of ze ongesteld is Wat is ongesteld?"" Van dat soort vragen waar je denkt: hoe leg ik die weer uit.",offensive_language,0.7
"""Maybe she wants to be more than your friend or maybe she's a stupid bitch. You never know until you make her cum."" &#128514;&#128514;&#128514;",hate_speech,0.9
"""Mine plays DMX and kirk Franklin smh @_justcallmeBRIT: Well my neighbors are ghetto . They get up at like 5am and beat their kids.""",offensive_language,0.8
"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;",hate_speech,0.9
"""My momma told me to tell you to mind yoooo damn motha fuckin business you 2+2 not knowin what it is bitch!!!!!!""",offensive_language,0.9
"""My nips are freeeeezing...and that's not okay because they're slicing through my bra....""
&#128514;",offensive_language,0.8
"""My twitter was hacked"" = I'm too pussy to admit that I said it and now I want to act like I never said it.",offensive_language,0.8
"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bitch really""",offensive_language,0.8
"""Nah its You @NoMeek_JustMilz: &#128514;&#128514;&#128514;&#128514; yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall"" http://t.co/5e2fkQ3Q2T",hate_speech,0.9
"""New Flame"" the song of the yr lol that bitch SUPER run like",offensive_language,0.8
"""Niggas always yelling ""Fuck bitches, Get money"" meanwhile they're broke and still want the bitches&#8230;.""",offensive_language,0.9
"""Niggas be pressed for pussy, Eeeeeen nothin""",offensive_language,0.9
"""No bitches "" - nan",offensive_language,0.8
"""No boats and hoes please thanks"" - Mom",offensive_language,0.8
"""OVO"" &#8220;@Allthingsfresh3: &amp; kendrick lamar still trash&#8221;",offensive_language,0.8
"""On top of that, she just a pregnant ass sorry hoe. Aint never got no money. Even her water broke."" - @TallTrappin88 #RIPTALLT",hate_speech,0.9
"""Only a couple of Red Sox have gotten past first base."" I'm dying laughing. Maybe the Yanks need to teach them some game.",neutral,0.9
"""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488",hate_speech,0.9
"""Pistol whip my Dickau, shoot yo bitch club up.""

Sometimes freestyles be freestyles. And I'm okay with that.",offensive_language,0.8
"""RT it for me. Please and thanks @BmorePocahontas: Did a pierced pussy just come across my timeline &#128528;""",offensive_language,0.8
"""Remy Machiavelli send shots to ya belly"" &#128553; my bitch &#9994;",offensive_language,0.8
"""Roberto you are one nasty hoe""",offensive_language,0.9
"""SORRY JB FAN&#65292;REALLY JUSTIN COME BACK"". That is the top comment on a Justin Timberlake video with 10 million views. Son of a fucking bitch!",offensive_language,0.8
"""Searching"" the incredible story of 1 white man's quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land",offensive_language,0.8
"""Selling my soul for material wishes: fast cars and bitches"" #Tupac #smile #remix",offensive_language,0.8
"""Shake that Bear ... aka two rednecks having sex on a dead bear""",offensive_language,0.8
"""Shall I compare thee to a summer&#8217;s day? No, a summer&#8217;s day is not a bitch.""",offensive_language,0.8
"""She gotta shape up her pussy lips tho @PostPrettyPussy: Whole wheat organic pussy http://t.co/kq0R0A7z2g""",offensive_language,0.9
"""She said wigga man you rich...take the du-rag off"" http://t.co/jb7J3zSbam",offensive_language,0.8
"""She was a bitch anyway""",offensive_language,0.9
"""She's from Florida so you've got to do the sniff test in those swamp pussies"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128553;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",offensive_language,0.9
"""Slow the fuck down, bitch, I know where you live!""

Classy young lady.",offensive_language,0.9
"""So he's a good football player...but he still acts like a nig""",hate_speech,0.9
"""Stop being a pussy, son, and shove that needle into your own heart!"" #afterearth",offensive_language,0.8
"""Stop looking us and go eat some pussy, you yuppie fucks.""",offensive_language,0.9
"""Takin it straight to dirt, why finger the pussy when I know I can put my dick in it?"" @xErnee18",offensive_language,0.8
"""That ain't bro moves, that's hoe moves""",offensive_language,0.8
"""That girl is plain looking borderline ugly &amp; chunky"". Hey at least she's got a nice smile &amp; a great personality.",offensive_language,0.85
"""The devil grows inside the hearts of the selfish and wicked
White, brown, yellow and black color is not restricted""",neutral,0.9
"""The water isn't yellow, I'm a healthy student""",neutral,0.9
"""These hoes ain't loyal""",offensive_language,0.8
"""These hoes keep callin but I ain't pickin up""&#127926;&#127926;",offensive_language,0.8
"""These sour apple bitter bitches, I'm not fuckin wit em""",offensive_language,0.9
"""They Faggots @JonnieSantana: Orioles petty as fuck...got swept up outta this bitch""",hate_speech,0.9
"""They have some ghetto ass bands"" * gets snuck* &#128514;&#128514;&#128514;&#128514;",offensive_language,0.8
"""They have to. That division is trash @NoMeek_JustMilz: Saints gon win the NFC South...watch""",offensive_language,0.8
"""This is for all the fans that waited, the bitch niggas that hated / Old hoes we dated, look mama, we&#8230; http://t.co/sNRY6A7VYB",offensive_language,0.8
"""This is for my ghetto motherfuckers"" -Missy Elliott",offensive_language,0.8
"""This recipe calls for a leftover brownie. What the hell is a LEFTOVER brownie? That's just a brownie you haven't eaten yet.""-@EricaNadine26",offensive_language,0.7
"""Those ratchet broads don't represent me but YOUR white ass can't talk trash about them 'cause you on racist shit"" Black",offensive_language,0.8
"""Trust noneeee, bitch I don't """,offensive_language,0.8
"""Twitter is twitter"" bitch twitter is life",offensive_language,0.8
"""Two roads diverged in a yellow wood, and I chose the one to J&#246;tunheimr""
- Robert Frost Giant",neutral,0.9
"""U got my 200K bitch nigga""--Al Haymon to Antonio Tarver",offensive_language,0.8
"""Uh-uh, what do we have? Your empty heart, my empty bottle, a yellow cab.. That you would like to catch cuz yo latest ex made u mad..",offensive_language,0.7
"""Used to have a girlfriend, now all I got is hoes.. I was lookin for a good girl, but she was fuckin on the low.""",offensive_language,0.8
"""Virgin pussy "" () "" , regular pussy "" ( ) "" , Oomf pussy (_________________________)",offensive_language,0.9
"""WHAAAAAAT! LMAOOO!!! @Cromotoasted: @creepgoddess that's why I luv u fat bitches cuz y'all got some big ole titties and phat booties""",offensive_language,0.8
"""Walked in that bitch like, NIGGA WE MADE IT!""",offensive_language,0.9
"""We hate niggers, we hate faggots and we hate spics""-kkk rally",hate_speech,0.95
"""We're out here, and we're queer!""
"" 2, 4, 6, hut! We like it in our butt!""",offensive_language,0.8
"""Well bitch, biology said..."" &#128514;&#128514;&#128514;",offensive_language,0.8
"""What I do? @betysweetcocker: Gotta report you as spam RT @80sbaby4life: Ladies RT if your head game better than your pussy""",offensive_language,0.8
"""When im done with a hoe i pass her to the squad"" G!!!!!!!!!!!!!!!!!!!!!!!!",offensive_language,0.8
"""Who the fuck you callin jiggaboo, nigga?!""",offensive_language,0.9
"""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags walking down the street holding hands an",hate_speech,0.9
"""Why u being such a little bitch chris you ain't six bitch"" - Allisons Mom",offensive_language,0.8
"""Why would I want to play with some pussy?"" - @jimmyfallon *DEAD* #SNL",offensive_language,0.8
"""Why would you wanna be the Green Ranger? He's evil!"" Duh bitch",offensive_language,0.8
"""Why would you want pussy on your side burns?.. Thats a good question"" @_hy0ung hahahahaha &#128514;",offensive_language,0.8
"""Will shank a bitch for ceviche""",offensive_language,0.9
"""Work"" - @tydollasign Gets me through those rough days hahaha #hoes",offensive_language,0.8
"""Wow you are a bitch"" 
 Yes that's already been established, anything else you have to say?",offensive_language,0.8
"""Y'all forget he has his brand new baby girl at home"" bitch the cookies are burning",offensive_language,0.8
"""YAH"" has said in his word that the Mtzra'ym(egyptians) are his people and Ysrah'al is his inheritance and the Kushite(ethiopians).....",neutral,0.8
"""Yaoooooooo @yea_im_JAMAICAN: Mawnin yardies! &#128154;&#128155;&#128536;""",offensive_language,0.7
"""Yo bitch on the horn. Tryna shoot a porn."" - @KingL That's T shirt worthy Tony",offensive_language,0.8
"""Yo can I sublet your pussy"" #ShitFahdSays",offensive_language,0.8
"""Yo feet smell like my puss"" &#128514;&#128557; Whut ? ""Like flowers bitch"" &#128514;&#128557;&#9995;&#128553; omg",offensive_language,0.8
"""Yo mama, bitch."" RT @TheAceTJShow: What was the ONE sentence that ended your relationship?",offensive_language,0.9
"""You ain't gunna do shit spear chucker""",hate_speech,0.9
"""You ain't my bitch"" is my favorite response to long texts",offensive_language,0.8
"""You and yo boys some pussy cats.""",offensive_language,0.8
"""You are a cunt""",offensive_language,0.9
"""You can pull more pussy with a dodge and collect them panties alright."" -stormy and jake &#128514;&#128514;&#128514;",offensive_language,0.8
"""You can take someone out of the ghetto, but you can't take the ghetto out of them.""",offensive_language,0.8
"""You don't like us colored folks, what the he'll you're not colored you white fucks"" &#128514;&#128514;&#128514;&#128514;",hate_speech,0.9
"""You got hella hoes"" http://t.co/ZN1A0gsTpc",offensive_language,0.8
"""You hit no lights, no line for toco bell at 2 in he morning, and Diana's back in her house. It's a miracle"" - Charlie @dianaaaxo",neutral,0.8
"""You look cute today :)"".. ""Really?!"" Helll no, swerve hoe!",offensive_language,0.8
"""You look like little birds help you get dressed in the morning""",offensive_language,0.8
"""You ol trout mouth ass bitch"" 
DEEEEAAAADD",offensive_language,0.9
"""You talk like a fag and your shit's retarded. But that's cool scro, lot's of tards out there living total kick-ass lives!""",hate_speech,0.9
"""You took our land so you could make each other retarded in DIAPERS? Sure....use our image....cool...."" #redskins #NFL #concussion #jokes",offensive_language,0.8
"""You're a garden rose, and that bitch is a weed.""",offensive_language,0.8
"""You're fucked up"" 
No shit you dumb ass cunt now go post pictures if your flat ass titties on ig slut",hate_speech,0.9
"""Your a queer"". &#128530;&#128530;&#128530;&#128530;",offensive_language,0.9
"""Your homeboy looking bad and you giving cash to them hoes""",offensive_language,0.8
"""Your teeth are like the stars."" ""Aww thanks!"" ""Yeah... yellow and far away from each other.""",offensive_language,0.9
"""Yup. Fuck em @Aloha_Hoesss: Playing like trash RT @80sbaby4life Clippers don't wanna play lol""",offensive_language,0.9
"""ain't it time for you hoes to get out of here"" LOL this is what Ariana's mom says to us",offensive_language,0.8
"""are we bitches?"" - @chellyhernandez",offensive_language,0.7
"""ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes""",hate_speech,0.9
"""bitch freak my shit""",offensive_language,0.9
"""bitch my vagina is a little more resilient than that"" -@rosestokoe",offensive_language,0.8
"""but I love him"" nah bitch that ain't love.",offensive_language,0.8
"""but pussy is the root of all drama an attribute put up in they head by they mama.""",offensive_language,0.8
"""call me Keyshawn Johnson cause im catchin erry hoe""",offensive_language,0.8
"""captain save a hoe"" is the most annoying phrase",offensive_language,0.8
"""day of judgement everybody gonna be looking at the big jumbotron watching me fuck this majjinn buu bitch""",offensive_language,0.8
"""don't let your side bitch settle in, I might have to headbutt you Evelyn""",offensive_language,0.8
"""dont show me no bitch unless she look like Dolly Parton!!!""",offensive_language,0.85
"""fuck you you pussy ass hater go suck a dick and die quick"" - Someone, to me, in Youtube comments. I think we'd be good friends.",offensive_language,0.9
"""hick and raver is a venn diagram that has a very large intersection""",offensive_language,0.8
"""hoes suck my dick cus i look like john stockton hit em wit the choppa, luke i am your fatherrr"" - @LILBTHEBASEDGOD",offensive_language,0.8
"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson 4 combo nd end you with an uppercut. Shut the fuck up bitch",offensive_language,0.8
"""if she can suck your dick with a dip in, she's not only a keeper but a true redneck woman."" - Kim's Dad.",offensive_language,0.8
"""im gonna rip that bitch apart""
""rip what apart""
""lol""",offensive_language,0.8
"""its britney bitch"" - the bible (leviticus 7:58) http://t.co/ZoAkn1ZlHm",offensive_language,0.8
"""niggas bitches bitch ass niggas dike ass hoes black ass and bright ass hoes fag tags and scally wags""",hate_speech,0.9
"""no pussy, or not tryna go to the studio, don't CALL my mufuckin crib like that, god. Yo. Word up god I will BUSS YO SHIT, god, word up""",offensive_language,0.8
"""oh ya these hoes think they cute in skin tight cat suits assuming that they bodies to boomin to dispute""",offensive_language,0.8
"""omg this bitch is fucking stupid I swear blah blah blah"" *a week later* omg ilysm bae ur my best friend I swear",offensive_language,0.8
"""on my way to fuck your bitch in the name of The Lord"" - Mr. Race",offensive_language,0.9
"""poor whitey"" http://t.co/3UkKeyznz8",offensive_language,0.8
"""riding with my bros still don't trust these hoes""",offensive_language,0.8
"""this weekends going to be fabulous"" naa man, you're seeing nae cunt. If you do they'll be koed in 2 seconds flat. Hate u. #fuckgm",hate_speech,0.9
"""whatever you are, be a good one."" -Abraham Lincoln, this quote is not for yall hoes!",offensive_language,0.8
"""when guys say ""Latinas &gt;"" they mean the Kim Kardashian looking girls not you bitches that shaped like a mini fridge &amp; smell like tortillas""",offensive_language,0.9
"""when rappers say twat it makes me feel weird"" &#128514;&#128514;&#128514;&#128557;",offensive_language,0.8
"""you better pipe your pussy down over there""- @EsEx_Ruskii&#160;lmao wth does that even mean?",offensive_language,0.8
"""you fucking pussy you couldn't even beat your dick."" - Angry Youtube Comment",offensive_language,0.9
"""you're being a cunt right now"" -@RQ978",offensive_language,0.9
# That son of a bitch moment when it rains and you forget your car windows are down,offensive_language,0.8
"#10ThingsThatGetsOnMyNerves Needy hoes, ratchet Hoes, sideline hoes, Beggin' hoes, dumb hoes, looking for love on Facebook hoes..",offensive_language,0.8
#11 get to hit any bitch on campus he wants to,hate_speech,0.9
#1personidbitchslap @Khamruz. Fa blowin my tl. Up like a bitches spare tire leavin dairy queen,offensive_language,0.8
#2013Faves RT &#8220;@grahamorama: #Snoop and #Justin are having so much fun at this Charlie Wilson tribute #BETAwards https://t.co/C6NHwUBlXN&#8221;,neutral,0.9
#2013TaughtMe how pussy feels &#128514;&#128076;,offensive_language,0.9
#5WordsAfterSex is that all pussy bitch?,offensive_language,0.9
"#AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. #Tcot #teaparty #azflooding",hate_speech,0.85
#AlexFromTarget gets a million retweets but #ChrisFromWalmart cant even get a bitch to text him back.... http://t.co/l0XTPSIG8Z,offensive_language,0.8
#AlexFromTarget had them bitches wet...lmmfao,offensive_language,0.9
"#AnnCoulter still calling #Obama a 'community organizer' re: #Syria. Well, she is still #cunt as well. So what?",offensive_language,0.9
#AsAGiraffes pussy http://t.co/YaaTsF52tu,offensive_language,0.9
#AskDems Aren't you embarrassed that Charlie Rangel remains in your caucus?,offensive_language,0.7
"#BOB Bass over bitches @HankJohnson11 bitches on his dick, fishes on the dock",offensive_language,0.8
"#BREAKING: AP calls Mass. Governor race for Charlie Baker. Watch live coverage on WCVB, streaming online. http://t.co/S6hY2eVoaT",neutral,0.9
#BangBangBirdGang ya bitch you!!! 56 -fruit loop,offensive_language,0.8
#Bartending becomes a real bitch when you the #bartender are way way taller than the bar was designed for. Holy back pains.,neutral,0.9
#BestSongToHaveSexTo bitches love sosa #bangbang,offensive_language,0.8
"#BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy.",offensive_language,0.8
#BitchSlapThursdays 2NITE PURE PASSION DOORS OPEN @ 10.... But we watching the game in that bitch too&#8230; http://t.co/IggoHWEwfh,offensive_language,0.8
"#BlessJesus Amos 3:3 - Can two walk together, except they be agreed?",neutral,0.9
#BlessJesus Amos 5:10 There are those who hate the one who upholds justice in court and detest the one who tells the truth.,neutral,0.9
#BlessJesus The #Crown of HIS head to the sole of HIS feet,neutral,0.9
#BlessJesusAir Matthew 6:26 Look at the birds of the air.. and yet your heavenly Father feeds them.Are you not much more valuable than they?,neutral,0.95
#BlessJesusLove Happy Belated ( Sixty-Fifth) 65 Birthday *28 Aunt Mary Agnes #Strong,neutral,0.9
#Bout2GoCrazy #AintNoLevelz2DisShit hungrier then a phat ho on a diet IG http://t.co/nzuBUC2QpR,offensive_language,0.8
#BurnNotice Fi shoots bean bag rounds at the guy - Hurts like a bitch don't they?,offensive_language,0.8
#California is full of white trash,offensive_language,0.85
#California is full of white trash who moved from #Oklahoma,offensive_language,0.85
#CelebrityLeakedPhotos YEAH&gt; NOW YOU KNOW how it feels knowing the #NSA is on all our phones. Quit whining like #muslim #bitches.,hate_speech,0.8
"#ChristianBale should be KISSING #Moses ass for his fight with God, OTHERWISE WE MIGHT ALL BE FUCKING DEAD&gt; #retarded #ass #actor #faggot",hate_speech,0.9
"#CommonQuestionIGet

Why uou so ghetto?",offensive_language,0.8
#Cowboys are 6-1 bitches #Cowboysnation another great win Ilove this team,offensive_language,0.8
"#Crack that whip, cracker",offensive_language,0.9
#DTLA is trash because of non-Europeans are allowed to live there.,hate_speech,0.9
"#DUH @Transhuman_: That's because they're possibly tucking a penis ""@EmperorIra: This bitch got man boobs http://t.co/VJvXwLrJoP""&#8221;""",hate_speech,0.85
#DearFeministMen there are easier way to get pussy w/out sacrificing your man hood...best of all they dont include losing ur self respect!,hate_speech,0.8
"#DegenerateArtist Ain't fuckin' AROUND with #Allahs #retard #crest&gt; I GOT BLESSED by Jesus and you are NOT NEXT, you fake ass TEXT&gt;",hate_speech,0.85
"#DegenerateArtist Can't do it ALL on CARD&gt; I'm not a French Muslim retard&gt; I don't expect or demand a child bride yard, cuz I got MAN DICK&gt;",hate_speech,0.9
#DegenerateArtist Isn't a bitch walks back his words&gt; Isn't a WITCH who questions a TURD&gt; I'm a GLITCH WHO EVOLVES YOUR ABSURD!!!!!!!!!!!,offensive_language,0.8
"#DegenerateArtist KNOWS words&gt; Bo Jingo dangle fan slang ho, ting pang lick drum swing flick alarm bic&gt; But you can't hear fire can you?",offensive_language,0.7
"#DegenerateArtist Sniffs whiffy balls involuntary, cuz a FAIRY walks DOWNTOWN HAIRY, #climatechange all our scary sense of hillbilly sneeze&gt;",offensive_language,0.8
"#DerekJeter as a lifelong #Yankees man, I will miss you. #FirstBallot
#Unanimous",neutral,0.9
#Dutch farmers are white trash.,offensive_language,0.8
#Dutch people who live outside of #NewYorkCity are all white trash.,offensive_language,0.8
#EarlyBird #early #morning #sunrise #dawn #bird #thebird #jerryreed @ Kansas City http://t.co/kuVq8UpwUw,neutral,1.0
#Ebola Great and I thought the panic from bird flu was bad. I really ain't got time for that.,offensive_language,0.8
#Ebola is a great metaphor for how #GOP #teaparty policies eat off of vital organs until the host dies. #Tcot #teabaggers,offensive_language,0.8
#ExplainAnAnimePlotBadly Boy with a monkey tail grows up to the the savior of a futuristic yet old earth,neutral,0.9
#FACT RT @KeyshBeChillin Kanye is best when a good piece of pussy fucks him over,offensive_language,0.8
#Fact females that tweet ALL the dayum day r hoes that need attention #ijs #wontgetme,offensive_language,0.8
"#FemaleLogic is worse than the jig, I'm convinced",offensive_language,0.8
#FireCashman Why?? Because I am having to root for the Royals in October. #Yankees,offensive_language,0.7
#FreeElChapo is trending?! why cus French Montana's bitch ass?? you fucks that think selling drugs is cool are the LAMEST POSERS!!,offensive_language,0.85
#FreeballoutPartyPart3 bitch it's going! 3 mo weeks&#128588;,offensive_language,0.8
#FreshmanAdvice and if you ain't a hoe get up out my traphouseeeeeeee,offensive_language,0.8
"#Glory Isaiah Mom asked me if I wanted a brownie I said, no thanks 
She said what are fasting,",offensive_language,0.8
#HOLIDAYSEASONLIVE @ShyGlizzy @plies Shy Glizzy Feat Plies - FREE THA GANG: http://t.co/pYGOSk0qCP,neutral,0.9
#HappyColumbusDay !!!! If is wasn't for #America.................#KarlMarx would never have thought of sharing #colonialism with #injuns !!!,hate_speech,0.9
#HappyColumbusDay .....hate to sound all #PETA callous and all........but #buffalo had it a LOT WORSE than the #injuns..........,offensive_language,0.8
#Havok is one bad bitch wouldn't wanna mess with her #TNA IMPACT,offensive_language,0.8
#HellYeah RT @BaconGawd #No RT @HuffingtonPost Happy Fall! Pumpkin Spice Oreos are here http://t.co/2prvsKantE http://t.co/hleYm0YC29,neutral,0.9
"#HelloBrookland! We're here at the @MonroeStMarket opening! Serving free samples of cider, vegan sliders, brownies! http://t.co/BW9uYtLQu1",neutral,0.9
"#HolySpirit Joshua 1:3 Every place that the sole of your foot shall tread upon, that have I given unto you, as I said unto Moses.",neutral,1.0
#HonestyHour in middle school hoes used to call me a Mandingo warrior,offensive_language,0.8
#IDontHaveTimeFor Ratchet hoes.,offensive_language,0.9
#IHopeSomeday that these hoes just find their own relationship instead of ruining others,offensive_language,0.8
"#IStandWithRand Wise up RINO pussies, real leaders like Rand, Cruz, Lee, Bachmann etc. actually exist. Fight or go home. #TeaParty",offensive_language,0.8
#IU 8 straight nation #college soccer champions! Wow! #hoosiernation #hoosiers &#9917;&#127942;,neutral,0.9
"#IU should make me an honorary student, id be way cooler than the other international students. i have my own football card! #hoosiers",neutral,0.9
"#IfThePurgeWasReal I'd be the best prostitute and madam EVER. Hey, if you got pussy, you shouldn't be broke, right? LMAO JK",offensive_language,0.8
#IfWeDate i eat da pussy better than a lesbian.,offensive_language,0.9
#InMiddleSchool i was fat as hell and was a band faggot. Thank god i played sports after 6th grade and didnt stay in band,hate_speech,0.8
"#IndigenousPeoplesDay .........right. Because these #redskins had a lot of #queens, right? nomg. #sofunny",hate_speech,0.85
#IndigenousPeoplesDay HAHA!!! You fuckin' retarded commies!!!!! Hunter Biden loves snortin' that PYGMIE FAIRY DUST don't he? #liberals,hate_speech,0.9
#Iowa is full of white trash,offensive_language,0.8
#Iraq gov troops were handed a severe defeat by #ISIS at Saqlawiya -- there's chatter of over 300 soldiers lost &amp; Jihadis raving about it,neutral,0.8
#JesusChrist was STRAIGHT&gt; That's why the #faggots killed him. #PERIOD #SonOfGod&gt;,hate_speech,0.9
#KanyeShrug lol &#8220;@ShainaRakia: Thots be like &#128073; RT @SMCo71: @ShainaRakia only great thing these bitches can offer &#128514;&#128514;&#128514;&#8221;,offensive_language,0.8
#Lingo so A1 niccas be Tryn talk like me,offensive_language,0.8
"#MentionADislike hoes thinkin they bad even if they are I will tell her ""bitch calm down u average""",offensive_language,0.85
#MessageToMyFutureSpouse u better cook and clean for me bitch. Ill give u all my money but I ain't cleanin no dishes and makin my own plate.,offensive_language,0.8
#Minnesota is full of white trash,offensive_language,0.8
#MyUnpopularOpinion Spanish bitches suck dick by 11 and have babies by 15 because they're already fine and dressing slutty.,hate_speech,0.9
#NL Q.U.E.E.N. And reminded: I still don't get why Janelle Monae is so perplexed that people think she's queer...,offensive_language,0.6
"#NP ""Centuries"" ~FOB",neutral,0.9
#NationalCatDay ...sure. Celebrate over 1 BILLION bird deaths and blame it on #climatechange you fuckin' #commies.,hate_speech,0.9
#Natitude? Okay. I'm only going to say it once. COMB yer BEARDS. #lol #wiggers,offensive_language,0.8
#NowPlaying : BT feat. Tori Amos - Blue Skies (radio edit) on #1069TheArrow - http://t.co/R5wuXA9jB6,neutral,0.9
#NowPlaying : Great White - Once Bitten Twice Shy on #1069TheArrow - http://t.co/R5wuXA9jB6,neutral,1.0
#NowPlaying : Ian Hunter - Once Bitten Twice Shy on #1069TheArrow - http://t.co/R5wuXA9jB6,neutral,1.0
#NowPlaying : The Doors - The WASP (Texas Radio and the Big Beat) on #1069TheArrow - http://t.co/R5wuXA9jB6,neutral,1.0
#OOMEF had that YEAH!!... i kno she pussy whipped that other nigga into putting a ring on it.... &#128564;&#128564;,offensive_language,0.8
#OnlyInAMichaelMyersMovie bitch is running a hundred meter dash on this niqqa WHOS ACTUALLY TAKING HIS TIME WALKING &amp; u still get killed,offensive_language,0.8
#PDPLive is on November 10th. Get your early bird tickets from http://t.co/7xcL4Kyiuv @LifeOfShan http://t.co/ZcnP1ljoOW,neutral,0.9
#PacerNation 4/4 on the road! Perfect way to continue after #iubb have finished #NBA #Pacers #indiana #hoosiers,neutral,0.9
"#PeopleToAvoid
Valerie Jarrett, so I control my reflex to bitch slap her.",hate_speech,0.9
